ISS.UTCGregorian           ISS.UTCModJulian          ISS.ElapsedSecs           ISS.Earth.BetaAngle       
13 Sep 2024 03:35:23.523   30566.64957780732         32141.52255279478         50.75962704815426         
13 Sep 2024 03:36:55.024   30566.6506368554          32233.02430640906         50.75694382742986         
13 Sep 2024 03:38:26.530   30566.6516959445          32324.52960525407         50.75341558600088         
13 Sep 2024 03:39:58.043   30566.65275512411         32416.04272315744         50.74906579023152         
13 Sep 2024 03:41:29.567   30566.65381443788         32507.56743323291         50.74395265727998         
13 Sep 2024 03:43:01.108   30566.65487394044         32599.10845407285         50.738166444265           
13 Sep 2024 03:44:32.666   30566.65593363754         32690.66628356231         50.73182584537318         
13 Sep 2024 03:46:04.243   30566.65699355855         32782.24345858907         50.72507253342415         
13 Sep 2024 03:47:35.842   30566.65805372445         32873.8417924731          50.71806530729163         
13 Sep 2024 03:49:07.461   30566.65911413391         32965.46117017278         50.71097350666381         
13 Sep 2024 03:50:39.101   30566.66017477648         33057.10068801418         50.70396982118278         
13 Sep 2024 03:52:10.760   30566.6612356454          33148.75976261683         50.69722296108271         
13 Sep 2024 03:53:42.437   30566.66229672196         33240.43677742593         50.69089068093079         
13 Sep 2024 03:55:14.128   30566.66335795902         33332.12765946519         50.68511321803059         
13 Sep 2024 03:56:45.829   30566.66441932262         33423.8294742303          50.68000711064917         
13 Sep 2024 03:58:17.541   30566.66548079314         33515.5405278434          50.67566029638375         
13 Sep 2024 03:59:49.256   30566.66654231993         33607.25644180784         50.67212856025302         
13 Sep 2024 04:01:20.973   30566.66760385343         33698.97293632384         50.66943296158731         
13 Sep 2024 04:02:52.688   30566.66866536968         33790.68794064224         50.66755889479141         
13 Sep 2024 04:04:24.397   30566.66972682198         33882.39741919097         50.66645683673514         
13 Sep 2024 04:05:56.100   30566.67078819573         33974.10011154134         50.66604439352933         
13 Sep 2024 04:07:27.794   30566.67184946995         34065.79420343041         50.6662099308998          
13 Sep 2024 04:08:59.478   30566.67291062045         34157.47760682134         50.66681736934824         
13 Sep 2024 04:10:31.150   30566.67397164816         34249.15040155174         50.66771207736723         
13 Sep 2024 04:12:02.815   30566.67503257603         34340.81456878921         50.66872754555455         
13 Sep 2024 04:13:34.470   30566.67609340709         34432.47037287802         50.6696924681484          
13 Sep 2024 04:15:06.120   30566.67715416626         34524.11996503361         50.6704380679377          
13 Sep 2024 04:16:37.766   30566.67821488065         34615.76568852179         50.67080520863257         
13 Sep 2024 04:18:09.410   30566.67927557938         34707.41005885648         50.67065106587802         
13 Sep 2024 04:19:41.057   30566.68033630298         34799.05657789204         50.6698550508555          
13 Sep 2024 04:21:12.708   30566.68139708211         34890.70789410034         50.66832376781117         
13 Sep 2024 04:22:44.368   30566.68245796041         34982.36777996644         50.66599477501068         
13 Sep 2024 04:24:16.038   30566.68351895869         35074.03803120833         50.6628391308455          
13 Sep 2024 04:25:47.722   30566.68458011976         35165.72234770283         50.65886237965695         
13 Sep 2024 04:27:19.422   30566.68564145983         35257.42212943733         50.65410437156193         
13 Sep 2024 04:28:51.138   30566.68670299072         35349.13839827059         50.6486375147667          
13 Sep 2024 04:30:22.873   30566.68776473605         35440.87319477694         50.64256365995383         
13 Sep 2024 04:31:54.625   30566.68882668368         35532.62546975166         50.63601016877724         
13 Sep 2024 04:33:26.395   30566.68988883235         35624.3951153825          50.62912445054606         
13 Sep 2024 04:34:58.182   30566.69095117834         35716.18180854712         50.62206799484856         
13 Sep 2024 04:36:29.983   30566.69201368668         35807.9825295601          50.61500995045621         
13 Sep 2024 04:38:01.796   30566.69307634252         35899.79599347571         50.60811982677586         
13 Sep 2024 04:39:33.618   30566.69413909873         35991.61813014653         50.60156080281659         
13 Sep 2024 04:41:05.446   30566.69520191831         36083.44574198127         50.59548261496975         
13 Sep 2024 04:42:37.274   30566.69626474247         36175.27374923229         50.59001539026069         
13 Sep 2024 04:44:09.099   30566.69732753114         36267.09869090701         50.58526381493051         
13 Sep 2024 04:45:40.914   30566.69839021076         36358.91420985572         50.58130277591761         
